0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
0.999999821186066,0.997034907341003,0.99363899230957,0.992296695709229,0.99644923210144,0.990455150604248,0.99321722984314,0.992973387241364,0.995745062828064,0.992126643657684,0.99793928861618,0.995745062828064,0.996387660503387,0.993601739406586,0.996122479438782,0.996496081352234,0.994278192520142,0.993967413902283,0.995893597602844,0.993560433387756,0.994860827922821,0.993601739406586,0.996101200580597,0.973029553890228,0.973029553890228,0.973029553890228,0.973029553890228,0.982971966266632,0.972879767417908,0.972879767417908,0.984795570373535,0.984795570373535,0.984795570373535,0.984795570373535,0.984795570373535,0.981376767158508,0.981376767158508,0.981376767158508,0.949631154537201,0.991989374160767,0.970339775085449,0.983584403991699,0.976691961288452,0.996196806430817,0.996711194515228,0.996196806430817,0.995598793029785,0.996153473854065,0.997034907341003,0.99363899230957,0.992296695709229,0.99644923210144,0.990455150604248,0.99321722984314,0.994331538677216,0.991112172603607,0.992224991321564,0.995745062828064,0.992358386516571,0.99793928861618,0.995745062828064,0.994942963123322,0.996122479438782,0.995598793029785,0.996496081352234,0.995893597602844,0.994860827922821,0.996101200580597,0.995197415351868,0.973029553890228,0.973029553890228,0.973029553890228,0.973029553890228,0.984795570373535,0.984795570373535,0.984795570373535,0.984795570373535,0.984795570373535,0.949631154537201,0.949631154537201,0.947676002979279,0.676243007183075,0.949430227279663,0.949631154537201,0.949631154537201,0.991989374160767,0.970339775085449,0.970339775085449,0.983110964298248,0.983110964298248,0.976691961288452,0.996711194515228,0.996196806430817,0.996711194515228,0.995268404483795,0.993583023548126,0.997034907341003,0.99363899230957,0.992296695709229,0.996830642223358,0.990455150604248,0.99321722984314,0.993694126605988,0.992796778678894,0.992657661437988,0.995745062828064,0.993663907051086,0.991714835166931,0.99793928861618,0.995745062828064,0.996036469936371,0.996487438678741,0.996122479438782,0.995386242866516,0.996496081352234,0.99499374628067,0.995893597602844,0.993686318397522,0.994860827922821,0.993556261062622,0.996101200580597,0.996487438678741,0.973029553890228,0.973029553890228,0.973029553890228,0.973029553890228,0.972879767417908,0.984795570373535,0.981376767158508,0.98175048828125,0.98175048828125,0.981377065181732,0.981276273727417,0.949631154537201,0.947676002979279,0.676243007183075,0.676243007183075,0.949631154537201,0.949631154537201,0.991989374160767,0.983110964298248,0.982693672180176,0.976691961288452
0.997034907341003,1,0.995730638504028,0.994208514690399,0.997648060321808,0.993744373321533,0.995298862457275,0.996543049812317,0.9986332654953,0.996540904045105,0.995558738708496,0.9986332654953,0.995299279689789,0.992801427841187,0.996695637702942,0.994549930095673,0.992934882640839,0.992724001407623,0.994664549827576,0.992494583129883,0.994092762470245,0.992801427841187,0.994224369525909,0.97374552488327,0.97374552488327,0.97374552488327,0.97374552488327,0.983588099479675,0.973707318305969,0.973707318305969,0.986306965351105,0.986306965351105,0.986306965351105,0.986306965351105,0.986306965351105,0.982702970504761,0.982702970504761,0.982702970504761,0.938777446746826,0.986989974975586,0.970768451690674,0.985578894615173,0.974969625473022,0.993956983089447,0.994604587554932,0.993956983089447,0.994955241680145,0.995379388332367,1,0.995730638504028,0.994208514690399,0.997648060321808,0.993744373321533,0.995298862457275,0.997368395328522,0.992277026176453,0.995696663856506,0.9986332654953,0.996671140193939,0.995558738708496,0.9986332654953,0.995040833950043,0.996695637702942,0.994955241680145,0.994549930095673,0.994664549827576,0.994092762470245,0.994224369525909,0.994725942611694,0.97374552488327,0.97374552488327,0.97374552488327,0.97374552488327,0.986306965351105,0.986306965351105,0.986306965351105,0.986306965351105,0.986306965351105,0.938777446746826,0.938777446746826,0.936571836471558,0.695328712463379,0.938573598861694,0.938777446746826,0.938777446746826,0.986989974975586,0.970768451690674,0.970768451690674,0.985016286373138,0.985016286373138,0.974969625473022,0.994604587554932,0.993956983089447,0.994604587554932,0.99398946762085,0.994298696517944,1,0.995730638504028,0.994208514690399,0.997954368591309,0.993744373321533,0.995298862457275,0.996370673179626,0.992957413196564,0.996851921081543,0.9986332654953,0.997494220733643,0.996349155902863,0.995558738708496,0.9986332654953,0.994757831096649,0.994691729545593,0.996695637702942,0.994080364704132,0.994549930095673,0.993366718292236,0.994664549827576,0.992591202259064,0.994092762470245,0.992128610610962,0.994224369525909,0.994691729545593,0.97374552488327,0.97374552488327,0.97374552488327,0.97374552488327,0.973707318305969,0.986306965351105,0.982702970504761,0.982965469360352,0.982965469360352,0.982683300971985,0.982589781284332,0.938777446746826,0.936571836471558,0.695328712463379,0.695328712463379,0.938777446746826,0.938777446746826,0.986989974975586,0.985016286373138,0.984853625297546,0.974969625473022
0.99363899230957,0.995730638504028,1.00000011920929,0.998245060443878,0.996916353702545,0.999094128608704,0.998910546302795,0.998162984848022,0.99414187669754,0.995205760002136,0.993326783180237,0.99414187669754,0.996757745742798,0.995048701763153,0.998952031135559,0.995588719844818,0.994083642959595,0.994507253170013,0.996379792690277,0.993734240531921,0.995441555976868,0.995048701763153,0.995915532112122,0.968699812889099,0.968699812889099,0.968699812889099,0.968699812889099,0.985150873661041,0.968684077262878,0.968684077262878,0.987789571285248,0.987789571285248,0.987789571285248,0.987789571285248,0.987789571285248,0.984033703804016,0.984033703804016,0.984033703804016,0.933380722999573,0.984601318836212,0.965245246887207,0.987344682216644,0.97445559501648,0.993342041969299,0.994427382946014,0.993342041969299,0.997311115264893,0.995435237884522,0.995730638504028,1.00000011920929,0.998245060443878,0.996916353702545,0.999094128608704,0.998910546302795,0.997805953025818,0.995844125747681,0.995472431182861,0.99414187669754,0.994942545890808,0.993326783180237,0.99414187669754,0.998658657073975,0.998952031135559,0.997311115264893,0.995588719844818,0.996379792690277,0.995441555976868,0.995915532112122,0.997779846191406,0.968699812889099,0.968699812889099,0.968699812889099,0.968699812889099,0.987789571285248,0.987789571285248,0.987789571285248,0.987789571285248,0.987789571285248,0.933380722999573,0.933380722999573,0.931014657020569,0.69857531785965,0.933164715766907,0.933380722999573,0.933380722999573,0.984601318836212,0.965245246887207,0.965245246887207,0.986903071403503,0.986903071403503,0.97445559501648,0.994427382946014,0.993342041969299,0.994427382946014,0.996618926525116,0.997308254241943,0.995730638504028,1.00000011920929,0.998245060443878,0.996754109859467,0.999094128608704,0.998910546302795,0.997694492340088,0.994878232479095,0.995309889316559,0.99414187669754,0.994885981082916,0.99516224861145,0.993326783180237,0.99414187669754,0.996593058109283,0.995896339416504,0.998952031135559,0.996675252914429,0.995588719844818,0.994299113750458,0.996379792690277,0.994749128818512,0.995441555976868,0.994237184524536,0.995915532112122,0.995896339416504,0.968699812889099,0.968699812889099,0.968699812889099,0.968699812889099,0.968684077262878,0.987789571285248,0.984033703804016,0.984031558036804,0.984031558036804,0.984196126461029,0.98405385017395,0.933380722999573,0.931014657020569,0.69857531785965,0.69857531785965,0.933380722999573,0.933380722999573,0.984601318836212,0.986903071403503,0.986755907535553,0.97445559501648
0.992296695709229,0.994208514690399,0.998245060443878,1,0.996000468730927,0.998395264148712,0.999138951301575,0.995981097221375,0.991935014724731,0.991879463195801,0.99081826210022,0.991935014724731,0.993881464004517,0.991195440292358,0.997304141521454,0.992807805538178,0.990484416484833,0.990803003311157,0.993375837802887,0.990175604820251,0.992080450057983,0.991195440292358,0.99293839931488,0.972034811973572,0.972034811973572,0.972034811973572,0.972034811973572,0.984466075897217,0.971913516521454,0.971913516521454,0.988798201084137,0.988798201084137,0.988798201084137,0.988798201084137,0.988798201084137,0.983160436153412,0.983160436153412,0.983160436153412,0.936820447444916,0.984706163406372,0.969901859760284,0.988680064678192,0.976049780845642,0.992084264755249,0.992994129657745,0.992084264755249,0.994336366653442,0.99475371837616,0.994208514690399,0.998245060443878,1,0.996000468730927,0.998395264148712,0.999138951301575,0.995561242103577,0.992626428604126,0.992371559143066,0.991935014724731,0.991684854030609,0.99081826210022,0.991935014724731,0.996675670146942,0.997304141521454,0.994336366653442,0.992807805538178,0.993375837802887,0.992080450057983,0.99293839931488,0.995452225208283,0.972034811973572,0.972034811973572,0.972034811973572,0.972034811973572,0.988798201084137,0.988798201084137,0.988798201084137,0.988798201084137,0.988798201084137,0.936820447444916,0.936820447444916,0.934685707092285,0.693226099014282,0.936586260795593,0.936820447444916,0.936820447444916,0.984706163406372,0.969901859760284,0.969901859760284,0.987963318824768,0.987963318824768,0.976049780845642,0.992994129657745,0.992084264755249,0.992994129657745,0.994030356407166,0.995169222354889,0.994208514690399,0.998245060443878,1,0.995577454566956,0.998395264148712,0.999138951301575,0.994769930839539,0.991978347301483,0.992624402046204,0.991935014724731,0.992009997367859,0.991868674755096,0.99081826210022,0.991935014724731,0.994365453720093,0.993771433830261,0.997304141521454,0.99407422542572,0.992807805538178,0.991836369037628,0.993375837802887,0.991779625415802,0.992080450057983,0.991302609443665,0.99293839931488,0.993771433830261,0.972034811973572,0.972034811973572,0.972034811973572,0.972034811973572,0.971913516521454,0.988798201084137,0.983160436153412,0.983251810073853,0.983251810073853,0.983234405517578,0.983062148094177,0.936820447444916,0.934685707092285,0.693226099014282,0.693226099014282,0.936820447444916,0.936820447444916,0.984706163406372,0.987963318824768,0.987796187400818,0.976049780845642
0.99644923210144,0.997648060321808,0.996916353702545,0.996000468730927,1,0.996276497840881,0.996698260307312,0.995418727397919,0.995817542076111,0.99333930015564,0.9942507147789,0.995817542076111,0.994558691978455,0.991271913051605,0.997767567634583,0.993432641029358,0.991256952285767,0.991227686405182,0.994029402732849,0.990933835506439,0.992743492126465,0.991271913051605,0.99311363697052,0.975537955760956,0.975537955760956,0.975537955760956,0.975537955760956,0.986371755599976,0.975600600242615,0.975600600242615,0.987728178501129,0.987728178501129,0.987728178501129,0.987728178501129,0.987728178501129,0.983682036399841,0.983682036399841,0.983682036399841,0.93867301940918,0.98697030544281,0.972407877445221,0.987587213516235,0.973850607872009,0.992925643920898,0.993799984455109,0.992925643920898,0.994216680526733,0.996833324432373,0.997648060321808,0.996916353702545,0.996000468730927,1,0.996276497840881,0.996698260307312,0.995508253574371,0.992785811424255,0.992012500762939,0.995817542076111,0.993549823760986,0.9942507147789,0.995817542076111,0.9959716796875,0.997767567634583,0.994216680526733,0.993432641029358,0.994029402732849,0.992743492126465,0.99311363697052,0.995094060897827,0.975537955760956,0.975537955760956,0.975537955760956,0.975537955760956,0.987728178501129,0.987728178501129,0.987728178501129,0.987728178501129,0.987728178501129,0.93867301940918,0.93867301940918,0.936581134796143,0.699055910110474,0.938515484333038,0.93867301940918,0.93867301940918,0.98697030544281,0.972407877445221,0.972407877445221,0.98679393529892,0.98679393529892,0.973850607872009,0.993799984455109,0.992925643920898,0.993799984455109,0.993289113044739,0.995449185371399,0.997648060321808,0.996916353702545,0.996000468730927,0.999873101711273,0.996276497840881,0.996698260307312,0.994289040565491,0.992759108543396,0.993408799171448,0.995817542076111,0.994418084621429,0.993253588676453,0.9942507147789,0.995817542076111,0.994068264961243,0.994187235832214,0.997767567634583,0.993372201919556,0.993432641029358,0.992005348205566,0.994029402732849,0.991309881210327,0.992743492126465,0.990615963935852,0.99311363697052,0.994187235832214,0.975537955760956,0.975537955760956,0.975537955760956,0.975537955760956,0.975600600242615,0.987728178501129,0.983682036399841,0.983950614929199,0.983950614929199,0.98373156785965,0.983603060245514,0.93867301940918,0.936581134796143,0.699055910110474,0.699055910110474,0.93867301940918,0.93867301940918,0.98697030544281,0.98679393529892,0.986607253551483,0.973850607872009
0.990455150604248,0.993744373321533,0.999094128608704,0.998395264148712,0.996276497840881,1,0.998684763908386,0.996739625930786,0.991795361042023,0.993216812610626,0.989730775356293,0.991795361042023,0.993795454502106,0.991816759109497,0.99747496843338,0.992440223693848,0.99069732427597,0.991162896156311,0.993886113166809,0.990485310554504,0.992511868476868,0.991816759109497,0.992734432220459,0.968743741512299,0.968743741512299,0.968743741512299,0.968743741512299,0.984953165054321,0.968798279762268,0.968798279762268,0.987592577934265,0.987592577934265,0.987592577934265,0.987592577934265,0.987592577934265,0.98346734046936,0.98346734046936,0.98346734046936,0.927701950073242,0.981059730052948,0.965101838111877,0.987420499324799,0.972629129886627,0.990552067756653,0.991646289825439,0.990552067756653,0.99450033903122,0.993662178516388,0.993744373321533,0.999094128608704,0.998395264148712,0.996276497840881,1,0.998684763908386,0.995964348316193,0.994181036949158,0.99320387840271,0.991795361042023,0.992958605289459,0.989730775356293,0.991795361042023,0.996817708015442,0.99747496843338,0.99450033903122,0.992440223693848,0.993886113166809,0.992511868476868,0.992734432220459,0.995490729808807,0.968743741512299,0.968743741512299,0.968743741512299,0.968743741512299,0.987592577934265,0.987592577934265,0.987592577934265,0.987592577934265,0.987592577934265,0.927701950073242,0.927701950073242,0.925279676914215,0.705235421657562,0.927479267120361,0.927701950073242,0.927701950073242,0.981059730052948,0.965101838111877,0.965101838111877,0.986816823482513,0.986816823482513,0.972629129886627,0.991646289825439,0.990552067756653,0.991646289825439,0.993873655796051,0.995763659477234,0.993744373321533,0.999094128608704,0.998395264148712,0.99581915140152,1,0.998684763908386,0.995577454566956,0.992884516716003,0.99348247051239,0.991795361042023,0.992740869522095,0.993258535861969,0.989730775356293,0.991795361042023,0.993981003761292,0.993085265159607,0.99747496843338,0.993878483772278,0.992440223693848,0.991321444511414,0.993886113166809,0.991843998432159,0.992511868476868,0.991133153438568,0.992734432220459,0.993085265159607,0.968743741512299,0.968743741512299,0.968743741512299,0.968743741512299,0.968798279762268,0.987592577934265,0.98346734046936,0.983472108840942,0.983472108840942,0.983639895915985,0.983482897281647,0.927701950073242,0.925279676914215,0.705235421657562,0.705235421657562,0.927701950073242,0.927701950073242,0.981059730052948,0.986816823482513,0.986764848232269,0.972629129886627
0.99321722984314,0.995298862457275,0.998910546302795,0.999138951301575,0.996698260307312,0.998684763908386,0.99999988079071,0.996540248394012,0.993067145347595,0.993448734283447,0.992735505104065,0.993067145347595,0.995432198047638,0.99332731962204,0.998147010803223,0.994556903839111,0.992798626422882,0.993024587631226,0.995205640792847,0.992822110652924,0.994145214557648,0.99332731962204,0.994590580463409,0.972000062465668,0.972000062465668,0.972000062465668,0.972000062465668,0.986039042472839,0.971895277500153,0.971895277500153,0.989831626415253,0.989831626415253,0.989831626415253,0.989831626415253,0.989831626415253,0.985322117805481,0.985322117805481,0.985322117805481,0.935452878475189,0.986138343811035,0.968965709209442,0.989370465278626,0.976550698280335,0.993631899356842,0.994563758373261,0.993631899356842,0.99569696187973,0.994450688362122,0.995298862457275,0.998910546302795,0.999138951301575,0.996698260307312,0.998684763908386,0.99999988079071,0.996243238449097,0.993788540363312,0.994494438171387,0.993067145347595,0.9931720495224,0.992735505104065,0.993067145347595,0.997194886207581,0.998147010803223,0.99569696187973,0.994556903839111,0.995205640792847,0.994145214557648,0.994590580463409,0.996549189090729,0.972000062465668,0.972000062465668,0.972000062465668,0.972000062465668,0.989831626415253,0.989831626415253,0.989831626415253,0.989831626415253,0.989831626415253,0.935452878475189,0.935452878475189,0.933151602745056,0.694443702697754,0.935223698616028,0.935452878475189,0.935452878475189,0.986138343811035,0.968965709209442,0.968965709209442,0.988921582698822,0.988921582698822,0.976550698280335,0.994563758373261,0.993631899356842,0.994563758373261,0.995617151260376,0.995394110679626,0.995298862457275,0.998910546302795,0.999138951301575,0.996397912502289,0.998684763908386,0.99999988079071,0.995754063129425,0.993584334850311,0.994545578956604,0.993067145347595,0.993386149406433,0.993358254432678,0.992735505104065,0.993067145347595,0.995882391929626,0.995375514030457,0.998147010803223,0.99563479423523,0.994556903839111,0.993786454200745,0.995205640792847,0.99382883310318,0.994145214557648,0.993271410465241,0.994590580463409,0.995375514030457,0.972000062465668,0.972000062465668,0.972000062465668,0.972000062465668,0.971895277500153,0.989831626415253,0.985322117805481,0.985343277454376,0.985343277454376,0.98539125919342,0.985219597816467,0.935452878475189,0.933151602745056,0.694443702697754,0.694443702697754,0.935452878475189,0.935452878475189,0.986138343811035,0.988921582698822,0.988743662834168,0.976550698280335
0.992973387241364,0.996543049812317,0.998162984848022,0.995981097221375,0.995418727397919,0.996739625930786,0.996540248394012,0.99999988079071,0.996119856834412,0.997221648693085,0.992199242115021,0.996119856834412,0.995647311210632,0.994027614593506,0.997247517108917,0.994134485721588,0.992850303649902,0.993340134620667,0.994913518428803,0.99203497171402,0.994042754173279,0.994027614593506,0.99446976184845,0.966847777366638,0.966847777366638,0.966847777366638,0.966847777366638,0.981488704681397,0.966829836368561,0.966829836368561,0.983858227729797,0.983858227729797,0.983858227729797,0.983858227729797,0.983858227729797,0.979875802993774,0.979875802993774,0.979875802993774,0.932150900363922,0.9808629155159,0.96350508928299,0.98332154750824,0.971260786056519,0.991340160369873,0.992492496967316,0.991340160369873,0.996495246887207,0.994810461997986,0.996543049812317,0.998162984848022,0.995981097221375,0.995418727397919,0.996739625930786,0.996540248394012,0.999678134918213,0.994537889957428,0.995884299278259,0.996119856834412,0.997031092643738,0.992199242115021,0.996119856834412,0.997570335865021,0.997247517108917,0.996495246887207,0.994134485721588,0.994913518428803,0.994042754173279,0.99446976184845,0.99632054567337,0.966847777366638,0.966847777366638,0.966847777366638,0.966847777366638,0.983858227729797,0.983858227729797,0.983858227729797,0.983858227729797,0.983858227729797,0.932150900363922,0.932150900363922,0.929807543754578,0.699741125106812,0.931895077228546,0.932150900363922,0.932150900363922,0.9808629155159,0.96350508928299,0.96350508928299,0.982830584049225,0.982830584049225,0.971260786056519,0.992492496967316,0.991340160369873,0.992492496967316,0.994928121566772,0.996812283992767,0.996543049812317,0.998162984848022,0.995981097221375,0.99552059173584,0.996739625930786,0.996540248394012,0.999374389648438,0.993421673774719,0.995988845825195,0.996119856834412,0.99690705537796,0.997219741344452,0.992199242115021,0.996119856834412,0.994948267936707,0.994330883026123,0.997247517108917,0.995008707046509,0.994134485721588,0.992525219917297,0.994913518428803,0.992819309234619,0.994042754173279,0.992367506027222,0.99446976184845,0.994330883026123,0.966847777366638,0.966847777366638,0.966847777366638,0.966847777366638,0.966829836368561,0.983858227729797,0.979875802993774,0.979976534843445,0.979976534843445,0.980151653289795,0.980085432529449,0.932150900363922,0.929807543754578,0.699741125106812,0.699741125106812,0.932150900363922,0.932150900363922,0.9808629155159,0.982830584049225,0.982608616352081,0.971260786056519
0.995745062828064,0.9986332654953,0.99414187669754,0.991935014724731,0.995817542076111,0.991795361042023,0.993067145347595,0.996119856834412,0.999999940395355,0.998290181159973,0.993886053562164,0.999999940395355,0.994306445121765,0.99209052324295,0.994973301887512,0.993249416351318,0.991759955883026,0.991796851158142,0.993527352809906,0.990869879722595,0.992415189743042,0.99209052324295,0.993049025535584,0.969862341880798,0.969862341880798,0.969862341880798,0.969862341880798,0.980049073696137,0.969965636730194,0.969965636730194,0.981541872024536,0.981541872024536,0.981541872024536,0.981541872024536,0.981541872024536,0.977841675281525,0.977841675281525,0.977841675281525,0.933167457580566,0.982990562915802,0.967135727405548,0.980896592140198,0.970329821109772,0.991506934165955,0.992371916770935,0.991506934165955,0.994419991970062,0.99385267496109,0.9986332654953,0.99414187669754,0.991935014724731,0.995817542076111,0.991795361042023,0.993067145347595,0.99679172039032,0.991429388523102,0.995028436183929,0.999999940395355,0.998517632484436,0.993886053562164,0.999999940395355,0.994052171707153,0.994973301887512,0.994419991970062,0.993249416351318,0.993527352809906,0.992415189743042,0.993049025535584,0.993345975875855,0.969862341880798,0.969862341880798,0.969862341880798,0.969862341880798,0.981541872024536,0.981541872024536,0.981541872024536,0.981541872024536,0.981541872024536,0.933167457580566,0.933167457580566,0.931030690670013,0.69790244102478,0.932923257350922,0.933167457580566,0.933167457580566,0.982990562915802,0.967135727405548,0.967135727405548,0.980315923690796,0.980315923690796,0.970329821109772,0.992371916770935,0.991506934165955,0.992371916770935,0.992661833763123,0.993339538574219,0.9986332654953,0.99414187669754,0.991935014724731,0.99633401632309,0.991795361042023,0.993067145347595,0.996008038520813,0.992090702056885,0.996274352073669,0.999999940395355,0.999194622039795,0.998194336891174,0.993886053562164,0.999999940395355,0.993155956268311,0.993253171443939,0.994973301887512,0.992725968360901,0.993249416351318,0.991228699684143,0.993527352809906,0.990564227104187,0.992415189743042,0.990237712860107,0.993049025535584,0.993253171443939,0.969862341880798,0.969862341880798,0.969862341880798,0.969862341880798,0.969965636730194,0.981541872024536,0.977841675281525,0.978142082691193,0.978142082691193,0.977893829345703,0.977911472320557,0.933167457580566,0.931030690670013,0.69790244102478,0.69790244102478,0.933167457580566,0.933167457580566,0.982990562915802,0.980315923690796,0.980183899402618,0.970329821109772
0.992126643657684,0.996540904045105,0.995205760002136,0.991879463195801,0.99333930015564,0.993216812610626,0.993448734283447,0.997221648693085,0.998290181159973,1,0.991803288459778,0.998290181159973,0.994838237762451,0.99356883764267,0.994828343391418,0.993259370326996,0.992568612098694,0.99291729927063,0.994077682495117,0.991802632808685,0.99309629201889,0.99356883764267,0.993361830711365,0.9644975066185,0.9644975066185,0.9644975066185,0.9644975066185,0.979655861854553,0.964714288711548,0.964714288711548,0.980968773365021,0.980968773365021,0.980968773365021,0.980968773365021,0.980968773365021,0.977679669857025,0.977679669857025,0.977679669857025,0.923073470592499,0.978855788707733,0.961186528205872,0.980403900146484,0.968964159488678,0.990270733833313,0.991320431232452,0.990270733833313,0.995404839515686,0.991190791130066,0.996540904045105,0.995205760002136,0.991879463195801,0.99333930015564,0.993216812610626,0.993448734283447,0.997438013553619,0.993106842041016,0.996960401535034,0.998290181159973,0.999834656715393,0.991803288459778,0.998290181159973,0.994706928730011,0.994828343391418,0.995404839515686,0.993259370326996,0.994077682495117,0.99309629201889,0.993361830711365,0.993861794471741,0.9644975066185,0.9644975066185,0.9644975066185,0.9644975066185,0.980968773365021,0.980968773365021,0.980968773365021,0.980968773365021,0.980968773365021,0.923073470592499,0.923073470592499,0.920599699020386,0.708672285079956,0.92279040813446,0.923073470592499,0.923073470592499,0.978855788707733,0.961186528205872,0.961186528205872,0.980116009712219,0.980116009712219,0.968964159488678,0.991320431232452,0.990270733833313,0.991320431232452,0.993534445762634,0.993856489658356,0.996540904045105,0.995205760002136,0.991879463195801,0.993852257728577,0.993216812610626,0.993448734283447,0.997419834136963,0.993124127388001,0.997755587100983,0.998290181159973,0.999605655670166,0.999919652938843,0.991803288459778,0.998290181159973,0.993513584136963,0.993038296699524,0.994828343391418,0.993520379066467,0.993259370326996,0.991295337677002,0.994077682495117,0.991438567638397,0.99309629201889,0.991054475307465,0.993361830711365,0.993038296699524,0.9644975066185,0.9644975066185,0.9644975066185,0.9644975066185,0.964714288711548,0.980968773365021,0.977679669857025,0.977734982967377,0.977734982967377,0.977830052375793,0.977857708930969,0.923073470592499,0.920599699020386,0.708672285079956,0.708672285079956,0.923073470592499,0.923073470592499,0.978855788707733,0.980116009712219,0.980078041553497,0.968964159488678
