-70.0496414574095;-62.0348477934578;-64.7706021793442;-19.2933328577313;-94.6076427778921;-51.5962088723702;-70.6691246372639;-32.0967113371436;-26.9242784153840;-15.5074370509106;-13.8736397687200;-72.8054742184193;-15.5502697046578;-36.7205713066581;19.7322144869097;4.80356437508099;-37.1038697384436;1.55965037692698;-21.6261548473385;-72.2294625197067
-46.6987679883845;-70.4316800053143;-69.1953469192014;-24.6863969737756;-79.0518573918622;-52.8681336569432;-63.8714044328614;-37.1898793668593;-30.3985184527776;0.139441443865605;-22.0570058661489;-70.6065533472435;-12.3815185453120;-36.9006358927608;37.4308480825584;0.473208903791752;-13.0426954318181;-5.60760967898070;-35.3374610559614;-53.1312181231015
-48.1444926745291;-54.6725584894327;-46.4894965153806;-26.1993341035374;-83.1249603769522;-53.8335437031098;-51.5903919559058;-36.5040309158332;-21.2274715856422;-12.9645110270847;-23.0684299955263;-62.5123266938940;0.912422071011686;-37.4077392185486;-0.391018203743507;-6.79042930678987;-19.9738912025372;-7.79919358467863;-35.2746827942161;-13.8299687507388
-51.7813093913942;-68.6553650663330;-63.2946454461178;-16.6759031938444;-62.4023426559520;-55.8028090538451;-52.6439736661788;-30.6456078912123;-24.4026694117727;1.29546484368290;-25.3213526050740;-83.1312999506045;-15.7571340161985;-59.8122036617993;24.1182869373711;1.75117632796001;-10.0121443449293;-2.32640636819183;-49.3805204101322;-30.2787170192966
-73.7549059920710;-64.9624732710250;-60.9584694815418;-40.4268704345180;-104.766742755373;-64.8182727670795;-45.5464622802618;-40.6471731718273;-34.1503300429238;-19.7466685858404;-18.3928098326546;-43.6363376592367;-15.7372822862155;-23.0866736418388;27.1520516660630;3.76042957335279;-18.7512847993875;-30.5373526834389;-36.6015849600839;-16.5327133118999
-58.4679821451552;-54.1205280158719;-54.7889193354965;-34.7743335053271;-84.1737465190434;-53.0595093962216;-46.3243436287558;-44.8420688336568;24.2350103968785;-12.6417691837753;-16.2932430832282;-55.6257332829201;-17.3516424836044;-33.6656111805904;12.6287575834776;-0.424080947931966;-4.21868514816406;-0.608187853556973;-29.2121271784916;-15.7589567268748
-54.4434071097370;-50.9367833644083;-47.3796366604811;-30.0520851985650;-72.1146795733194;-50.4342384134887;-62.6233590332616;-30.4713684010862;-20.4888419230243;-9.58940602755803;-33.9203797477204;-63.7694517512983;-10.4978865650080;-36.3745030175370;-3.32305549110210;0.346306742138802;-4.36588823278422;-0.989094722701678;-48.7276496924888;-10.7468438765769
-44.7018378402224;-35.7854158671965;-37.0999604493330;-26.2769151417065;-52.4885535855004;-37.3424933267150;-37.4174170310045;-27.5336672649914;-4.61918804148856;-14.2918895326928;-11.6684895039463;-37.3421357999719;-19.1461531323855;-18.9198838741818;-6.76409518422207;-0.837677935332886;-11.8983213296008;-6.67270607458039;-21.9817478430622;-12.2494916112760
-60.0921905457421;-68.0152850995001;-55.2083580305443;-24.1247826417628;-75.9074645899449;-60.6403667908807;-71.7250712777323;-34.8204268446160;-24.1801640899719;7.41730181602933;-7.13122202685727;-79.1460610180508;-14.1033818892976;-44.2444206360648;23.8694423459638;3.08050211982409;-14.9573014521055;1.59079507384297;-28.1854543333471;-45.3547958871841
-58.9081067799581;-64.8093443212258;-63.7801608029989;-29.4934253876243;-41.9504689164624;-54.3886667815763;-77.6391953703797;-31.3392010447477;-22.3813628051678;0.964608538586349;-56.1953142235895;-86.8100006158090;-7.05627847921259;-32.7076421573348;31.5507607624221;6.00020242255377;8.87780488617748;9.17000079788662;-59.7505167811241;-23.2895946304511
