0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
0.89291155,0.88713634,0.8797641,0.60716844,0.8881832,0.9000271,0.88653654,0.9008134,0.8843587,0.8803094,0.82342964,0.87166405,0.86135304,0.8792491,0.838602,0.85645324,0.8788312,0.8888044,0.8268417,0.8555467,0.88240284,0.88432086,0.8157296,0.9416026,0.9269301,0.7699835,0.93356866,0.8690093,0.89910895,0.86508316,0.8897112,0.99404854,0.9438504,0.9412131,1.0,0.94771534,0.935681,0.9239075,0.91863406,0.78004146,0.9375394,0.804319,0.89781314,0.92633975,0.99307567,0.92013025,0.92082435,0.94026196,0.9152266,0.8952607,0.93999785,0.9235556,0.9153891,0.9178685,0.93304735,0.94064504,0.96703625,0.92597663,0.9364392,0.93531066,0.5320523,0.92323405,0.8876874,0.8972043,0.9349086,0.92302644,0.9201742,0.8528236,0.8816982,0.8839842,0.9248989,0.9197823,0.922865,0.9345628,0.924897,0.9247554,0.926421,0.94214666,0.9251884,0.97015566,0.90743035,0.9332277,0.5993429,0.8865955,0.88146675,0.92259544,0.909366,0.91856897,0.9164668,0.91116416,0.9127557,0.90711457,0.9064453,0.87484264,0.8649933,0.912407,0.9109829,0.91357577,0.9179439,0.8835775,0.8825953,0.86305726,0.9184643,0.8968749,0.9025055,0.90266,0.8959582,0.9247201,0.8880049,0.89723176,0.89606416,0.8794972,0.89660364,0.9012376,0.90809673,0.8907005,0.91187006,0.92570853,0.75179905,0.9188642,0.93018353,0.92685723,0.9180742,0.9249271,0.93292445,0.93417245,0.9105255,0.91359335,0.92120785,0.9246916,0.9168148,0.93247145,0.90943706,0.7834755,0.9312954,0.92372304
0.9049266,0.9079408,0.9040356,0.6054598,0.89794743,0.93472034,0.8931614,0.92350316,0.89054716,0.89089036,0.85309726,0.89878947,0.88517183,0.9106494,0.8737695,0.88439804,0.8985355,0.9193403,0.85304266,0.88440704,0.9144922,0.90418,0.8420437,0.9553087,0.94688594,0.7876743,0.97418654,0.8832991,0.9137952,0.8829164,0.90606946,0.9511279,0.95287025,0.95202136,0.94771534,1.0,0.9795908,0.9406324,0.95319456,0.7919006,0.9570869,0.8158982,0.91087687,0.93707204,0.9492433,0.9306641,0.92971927,0.94429666,0.91462415,0.9060355,0.9665053,0.953825,0.95038235,0.93395907,0.9529639,0.94506097,0.9594943,0.9260651,0.96416223,0.9563206,0.5531238,0.93375033,0.9024395,0.9101075,0.9573929,0.9662766,0.95344144,0.8663907,0.89537644,0.9167444,0.93784654,0.95072377,0.93372154,0.9585351,0.92443204,0.9513974,0.97337186,0.9528895,0.94204336,0.9601969,0.92712456,0.94028324,0.58304846,0.9127181,0.90113276,0.94739133,0.9365555,0.94783926,0.94479907,0.93531454,0.938319,0.9354014,0.9366601,0.8998615,0.8865333,0.93715,0.9356444,0.9378846,0.94560033,0.9070058,0.9079536,0.8828527,0.9498425,0.9290727,0.9242865,0.92883676,0.920157,0.9506191,0.91654515,0.919894,0.91371274,0.910014,0.9315419,0.92652094,0.9361908,0.912092,0.93632346,0.95521075,0.7552312,0.93448216,0.9470354,0.94749695,0.93182594,0.9484957,0.94970703,0.95754254,0.92292583,0.92653894,0.95312005,0.9589004,0.93675166,0.95443773,0.94183666,0.7888235,0.9543676,0.9520017
0.9011503,0.90747535,0.897428,0.6023087,0.89295775,0.93514466,0.88635963,0.9196101,0.8834374,0.886756,0.84416044,0.895124,0.88608885,0.90999645,0.8701531,0.87619746,0.89160603,0.9156261,0.8429989,0.874686,0.91097105,0.89752316,0.83161134,0.9560814,0.9448401,0.7911598,0.9765216,0.8830305,0.91401064,0.8803974,0.90423477,0.93749607,0.946108,0.9444605,0.935681,0.9795908,1.0,0.9348212,0.95188284,0.7923487,0.9572018,0.8118327,0.907488,0.93301624,0.9397922,0.9253336,0.9296486,0.93856025,0.9066994,0.8955647,0.9674528,0.95089394,0.94572026,0.928422,0.9567334,0.93894035,0.95210975,0.9193225,0.96513426,0.9581394,0.5418497,0.9292583,0.893872,0.9072192,0.95570314,0.96843326,0.95069915,0.8598214,0.88413733,0.9210194,0.9405828,0.94673926,0.9270581,0.95799613,0.9174173,0.95026517,0.9898874,0.94435495,0.9452297,0.9585712,0.9241044,0.9401002,0.5698524,0.908194,0.9043743,0.94484156,0.9308358,0.9448548,0.9415535,0.93510115,0.93981946,0.93275034,0.9340273,0.9035259,0.89098066,0.93311065,0.93549603,0.93451196,0.94506705,0.90195006,0.91122764,0.88754916,0.94812816,0.92843986,0.92320335,0.9287314,0.9135353,0.9492217,0.91275454,0.91751665,0.9095265,0.90718657,0.93132454,0.92328495,0.93446064,0.9042757,0.93418276,0.9575885,0.74800485,0.93633574,0.9474474,0.94603753,0.9333943,0.94858897,0.949714,0.9573949,0.92643666,0.92826086,0.9575572,0.9629205,0.9322407,0.9530668,0.93872905,0.7829595,0.95819885,0.9564269
0.89665717,0.8930529,0.872254,0.6098447,0.87138253,0.9084412,0.8786783,0.9034675,0.876094,0.88049704,0.8229448,0.87490034,0.86239123,0.8820874,0.8400105,0.85058105,0.87228733,0.8831242,0.82731766,0.8489871,0.88608634,0.8805868,0.8119573,0.94316536,0.93847144,0.8195368,0.9394908,0.91907555,0.892514,0.9245774,0.9420717,0.92771107,0.92442405,0.92563653,0.9239075,0.9406324,0.9348212,1.0,0.94385266,0.8210788,0.9509014,0.8302008,0.9587431,0.9337254,0.9312675,0.9791007,0.9344175,0.93351203,0.9410548,0.9102452,0.9330152,0.9324628,0.9424547,0.94474673,0.9441032,0.93388957,0.92789906,0.95048386,0.93958056,0.95606077,0.5616788,0.9294656,0.9073007,0.9605689,0.9319003,0.94593036,0.9467799,0.9026137,0.9022293,0.90842915,0.9271196,0.9232644,0.9008058,0.9396131,0.9491681,0.9568559,0.9301742,0.9262515,0.9403409,0.93308026,0.9166429,0.9365819,0.5944675,0.9292899,0.890669,0.9368036,0.9125519,0.94170773,0.9387585,0.9353962,0.94190043,0.94161135,0.948391,0.8862937,0.8774,0.9398101,0.9355047,0.9406276,0.9412298,0.9119978,0.9032869,0.87156135,0.93732417,0.9055975,0.9344191,0.93630993,0.88468164,0.93850774,0.8980855,0.93404174,0.902425,0.917348,0.9113757,0.9291891,0.9346329,0.8803452,0.9343122,0.9208674,0.7287805,0.9102293,0.91986334,0.9080312,0.9077691,0.92082804,0.9141367,0.9272055,0.90120876,0.90360814,0.9279921,0.9215904,0.8958425,0.9152008,0.9035163,0.7590168,0.9259409,0.92271656
0.87992233,0.8889082,0.8686886,0.5911186,0.86374694,0.9151975,0.8611147,0.90087193,0.85852915,0.86800003,0.8200597,0.87692654,0.8714031,0.8855174,0.8410987,0.8468183,0.86628914,0.88931096,0.8201063,0.8457755,0.89083296,0.8739252,0.8063352,0.94510955,0.9379474,0.7944721,0.9565379,0.90302575,0.9152059,0.9006703,0.92280036,0.92710215,0.94353426,0.94412637,0.91863406,0.95319456,0.95188284,0.94385266,1.0,0.795315,0.95726323,0.8166536,0.909742,0.9318186,0.924403,0.9321518,0.93735933,0.9392316,0.90845114,0.91943616,0.9500794,0.94803596,0.9398103,0.93748367,0.95152164,0.94014424,0.92984456,0.9174511,0.95911956,0.96039236,0.5536838,0.92848104,0.9179064,0.910244,0.94628066,0.95928985,0.95041716,0.8781886,0.9106334,0.92465377,0.952253,0.9419527,0.9246775,0.95803076,0.9157058,0.955237,0.950101,0.944236,0.95511913,0.9367424,0.9333898,0.9295203,0.5725278,0.92553097,0.91294855,0.9522008,0.94043016,0.9458552,0.941838,0.9462078,0.9509869,0.94508004,0.95076334,0.90680456,0.8989513,0.9498429,0.94586694,0.9504839,0.954972,0.9376297,0.9185629,0.8906876,0.9609181,0.9291753,0.94334275,0.95138025,0.91130155,0.9542939,0.9252628,0.9397856,0.92122066,0.9345466,0.9325909,0.9450035,0.9522154,0.90636206,0.9466608,0.9402048,0.74667454,0.92051923,0.9218259,0.9319259,0.91556275,0.93283343,0.93562984,0.9389453,0.9092225,0.9133165,0.94188577,0.9403263,0.91254026,0.9334461,0.9129315,0.77802455,0.932148,0.9293092
0.71694255,0.74370617,0.6997002,0.63147134,0.7096985,0.7850743,0.71051717,0.7178882,0.7098662,0.6994768,0.6697398,0.73158354,0.72262985,0.7421708,0.6869235,0.7005816,0.7028442,0.72051156,0.66356194,0.7011267,0.7398626,0.7068758,0.652029,0.80586743,0.77058524,0.98712295,0.8019546,0.9098959,0.82618755,0.90335304,0.887388,0.77570343,0.76137316,0.7619284,0.78004146,0.7919006,0.7923487,0.8210788,0.795315,1.0,0.8313586,0.67535216,0.8612119,0.7988212,0.7795054,0.82372355,0.81190807,0.8353714,0.79148173,0.8216826,0.8233552,0.8239251,0.8388773,0.8446219,0.8000152,0.8279243,0.79254806,0.79853404,0.8134153,0.8020786,0.64762557,0.80376923,0.83905214,0.86286443,0.7842046,0.8266274,0.8415034,0.91785014,0.8269683,0.83247524,0.8273556,0.8203195,0.7609395,0.7924781,0.7975186,0.8123015,0.7982477,0.76087123,0.8295953,0.7853009,0.8318036,0.8206158,0.50284624,0.8328734,0.7897885,0.7981155,0.76844895,0.80546737,0.81312615,0.7950882,0.8241383,0.8266578,0.8215731,0.80458593,0.8003918,0.8029773,0.7929698,0.80335677,0.78212875,0.8089338,0.7968061,0.7857581,0.7913775,0.77304906,0.8445668,0.82434565,0.77606,0.81009704,0.7672714,0.8385183,0.80529153,0.81630564,0.7676365,0.7795389,0.7793186,0.78628945,0.7896063,0.7812065,0.6860622,0.78081244,0.7767965,0.7627831,0.77932566,0.78877425,0.7740525,0.78953046,0.7801174,0.78035486,0.7796981,0.7658244,0.78506434,0.76733696,0.80843383,0.6998081,0.77987295,0.79704773
0.88309014,0.8921854,0.87273204,0.61827236,0.8717015,0.9209983,0.86778075,0.90661615,0.86581284,0.8706083,0.8200697,0.87140685,0.86654156,0.892878,0.8422354,0.8474568,0.8696994,0.88710123,0.8133792,0.84549314,0.89056677,0.8749139,0.8014349,0.9712673,0.95681185,0.83083755,0.95688677,0.927119,0.9144418,0.9197093,0.9392237,0.943056,0.9586448,0.95664203,0.9375394,0.9570869,0.9572018,0.9509014,0.95726323,0.8313586,1.0,0.81349766,0.93988985,0.96658456,0.94102925,0.94859815,0.96549416,0.9805976,0.9347371,0.91972154,0.9526109,0.9550603,0.95680666,0.9563012,0.970399,0.98048186,0.94773895,0.944181,0.9529677,0.97576493,0.57708055,0.9641555,0.9229867,0.94022137,0.9521291,0.9562803,0.970873,0.90499616,0.91258454,0.9273382,0.94414675,0.94701403,0.93344307,0.9749319,0.94270843,0.9688633,0.9536967,0.9568052,0.96444637,0.9533672,0.9448293,0.95514876,0.5754897,0.9332961,0.90121096,0.9547317,0.93128085,0.9625845,0.9613309,0.9482771,0.9600706,0.9604053,0.9605064,0.89881235,0.891148,0.95699626,0.9488595,0.95845866,0.9543166,0.9218322,0.9235209,0.88432044,0.95762706,0.9176141,0.9518583,0.9483099,0.89994687,0.9591118,0.90534246,0.9448996,0.9219118,0.9185112,0.9199507,0.92565465,0.9378121,0.8955277,0.9475594,0.9529975,0.7595245,0.9406771,0.9430443,0.9357879,0.9354959,0.94738334,0.9404301,0.95564777,0.92677176,0.9329764,0.950699,0.95672446,0.92865235,0.9394197,0.93312335,0.7896905,0.9483542,0.9436303
0.81770515,0.80861497,0.80858284,0.58779496,0.79630834,0.8218885,0.8119597,0.8344155,0.81203634,0.81470907,0.79774004,0.8099195,0.7964973,0.81006575,0.7945774,0.7931092,0.81031764,0.8123656,0.78667426,0.7940078,0.81687814,0.81549805,0.7770771,0.82218504,0.84029603,0.66795236,0.82303226,0.74736243,0.79225934,0.7489108,0.76989,0.807392,0.8201214,0.8202972,0.804319,0.8158982,0.8118327,0.8302008,0.8166536,0.67535216,0.81349766,1.0,0.79938126,0.8176215,0.810126,0.8269286,0.8041871,0.8059749,0.791827,0.8044748,0.82280266,0.82509315,0.81031686,0.810955,0.8153056,0.8068534,0.82095677,0.80746543,0.8237851,0.8288163,0.51163745,0.81374127,0.7924828,0.79724383,0.8100238,0.8139904,0.80674934,0.72902864,0.8017579,0.7948619,0.80308896,0.81543404,0.8206045,0.8206569,0.80649817,0.81627524,0.8115745,0.820518,0.79603124,0.817539,0.7915975,0.82931954,0.5572929,0.7975676,0.7886052,0.8249439,0.8265668,0.8111928,0.8049146,0.8082577,0.812478,0.8076079,0.8156177,0.78352267,0.7717687,0.8065421,0.80757415,0.8089582,0.8181066,0.7920037,0.8113189,0.7806111,0.8206517,0.8120368,0.80890834,0.80230325,0.8077565,0.82593584,0.79498976,0.8051706,0.79357606,0.80410916,0.81263375,0.81037307,0.8190997,0.8058799,0.8071281,0.8188098,0.71156114,0.7866023,0.8028924,0.81828207,0.7848833,0.81672657,0.8152632,0.8241906,0.79200965,0.7821505,0.8080006,0.82467496,0.80342174,0.82432777,0.8035293,0.7371055,0.8133976,0.8176809
0.8464128,0.8534348,0.8253025,0.6585054,0.8249338,0.8810328,0.84319425,0.8573451,0.8421574,0.8318121,0.7725925,0.8345476,0.8127318,0.8459258,0.7910871,0.8036931,0.8280757,0.8354749,0.7814514,0.80291563,0.8393256,0.8319033,0.76976246,0.91994333,0.9079931,0.85963374,0.9100053,0.9307256,0.8899329,0.9283362,0.9353673,0.89973575,0.89945126,0.90112436,0.89781314,0.91087687,0.907488,0.9587431,0.909742,0.8612119,0.93988985,0.79938126,1.0,0.9337895,0.90076524,0.9742389,0.9305627,0.9373903,0.92968076,0.89878756,0.9124574,0.9151907,0.9296077,0.9305524,0.9228657,0.9364168,0.8974706,0.9360405,0.9125735,0.9247141,0.62846446,0.93325484,0.90245235,0.9946541,0.90377235,0.9210344,0.93616194,0.9168144,0.89765024,0.90307045,0.91013986,0.90174645,0.8818801,0.91328394,0.93503946,0.9234711,0.9081232,0.9001987,0.9233343,0.899995,0.92173594,0.9258327,0.5746893,0.9116288,0.874827,0.9076503,0.88156545,0.9217835,0.9239987,0.9050287,0.9186272,0.93180734,0.9320871,0.8813204,0.8721103,0.9194469,0.9045227,0.92085844,0.9038337,0.8937667,0.8923444,0.8652381,0.9003956,0.87293667,0.92099607,0.9135199,0.86643445,0.91376877,0.8659632,0.91217476,0.8919149,0.9014079,0.87833965,0.88423,0.8922181,0.86833763,0.9023066,0.89976925,0.7529244,0.8917344,0.9014875,0.8788176,0.88963914,0.8999836,0.8887845,0.90734047,0.8840371,0.8870789,0.89653087,0.89823747,0.88439924,0.885247,0.9031367,0.7774804,0.89819485,0.9063583
0.86847234,0.87391907,0.8614416,0.62346226,0.8555181,0.89690495,0.86661434,0.8930701,0.86551726,0.8605324,0.8015293,0.8519548,0.8463126,0.8722933,0.82215667,0.829966,0.8597456,0.8659298,0.7955838,0.8289049,0.86986214,0.8612628,0.7845058,0.9536484,0.9396606,0.8022323,0.9321262,0.8995347,0.8963597,0.89279443,0.91414434,0.92981017,0.9442939,0.94230044,0.92633975,0.93707204,0.93301624,0.9337254,0.9318186,0.7988212,0.96658456,0.8176215,0.9337895,1.0,0.92853427,0.9392069,0.96927893,0.9675019,0.9319453,0.9031648,0.92792743,0.93445766,0.92887163,0.9357429,0.94553363,0.9700777,0.9280933,0.938189,0.9256986,0.9540675,0.5715693,0.9959678,0.9021977,0.93098354,0.9273075,0.9257741,0.94460106,0.8820346,0.9010234,0.9002676,0.923177,0.9244912,0.92202455,0.9479516,0.93702036,0.93867046,0.93305254,0.9414628,0.9330101,0.92915773,0.924979,0.95045155,0.5791954,0.90561736,0.88343537,0.9276962,0.91102433,0.9414745,0.9400054,0.9247745,0.932657,0.93156964,0.9319901,0.88155234,0.8724432,0.93105555,0.92617047,0.9318662,0.9282436,0.89605314,0.9049088,0.86914015,0.92844087,0.8948927,0.92246777,0.91574425,0.8819042,0.93224376,0.8861805,0.9150209,0.9014706,0.89440644,0.8990257,0.8984009,0.9062966,0.87939847,0.9242172,0.92563665,0.750499,0.91644883,0.9260495,0.91463214,0.9134291,0.9343287,0.9187317,0.9401773,0.9106367,0.9108787,0.9232707,0.93120736,0.91382957,0.918772,0.91512686,0.77946085,0.9255659,0.92244846
0.8985839,0.8920259,0.8853249,0.6012068,0.8933388,0.9071192,0.8903895,0.9083497,0.8881268,0.8847783,0.82548463,0.875382,0.86966777,0.8849826,0.84326035,0.8622347,0.8846217,0.8958803,0.8322647,0.8609873,0.88980293,0.89065343,0.8199879,0.9466651,0.93505555,0.77055806,0.9401672,0.8735257,0.9009818,0.8708164,0.89841086,0.9895511,0.9481933,0.94581044,0.99307567,0.9492433,0.9397922,0.9312675,0.924403,0.7795054,0.94102925,0.810126,0.90076524,0.92853427,1.0,0.9256214,0.9248778,0.9376774,0.9171756,0.8967114,0.94363403,0.931905,0.92135984,0.9215862,0.9402859,0.9375447,0.9675046,0.9299907,0.9420294,0.9403539,0.52915674,0.9255502,0.8885158,0.9002517,0.94189644,0.9312119,0.92717457,0.8538457,0.8820128,0.8890959,0.9303373,0.92854834,0.92543477,0.94096386,0.92890674,0.93494654,0.9297157,0.9468612,0.93153566,0.9751421,0.9102727,0.9332165,0.59571165,0.8935543,0.8827064,0.9309395,0.9170165,0.9252887,0.92243445,0.91799647,0.91881615,0.91449964,0.9148578,0.879098,0.86559564,0.9203578,0.9182736,0.9215182,0.92598975,0.89123285,0.8875189,0.8627639,0.9270053,0.9054581,0.90914965,0.9122955,0.89853966,0.9321145,0.89641905,0.90268254,0.9035173,0.88642526,0.8993465,0.9097462,0.9167354,0.8917896,0.9196637,0.92835885,0.7474973,0.92072946,0.9323598,0.92972577,0.91988075,0.92834896,0.9352748,0.9366106,0.9117131,0.9154541,0.92486376,0.9285563,0.9162307,0.93620485,0.9089658,0.7793761,0.93482554,0.9246333
0.8775894,0.87998545,0.8537435,0.6095076,0.8531699,0.8870826,0.8655632,0.8862718,0.86380404,0.8627895,0.80175513,0.85610825,0.84229755,0.86129457,0.81442124,0.83054936,0.85645646,0.864487,0.80976367,0.8302084,0.8620698,0.86175954,0.79594946,0.93618625,0.9395469,0.820283,0.9260989,0.92169344,0.89478576,0.91867685,0.9359607,0.9239749,0.9239563,0.92582315,0.92013025,0.9306641,0.9253336,0.9791007,0.9321518,0.82372355,0.94859815,0.8269286,0.9742389,0.9392069,0.9256214,1.0,0.9394459,0.9395,0.9394772,0.9090734,0.9261437,0.9242589,0.92980295,0.93814546,0.9406254,0.9391978,0.9206866,0.9501243,0.92956156,0.94736874,0.5584024,0.9362702,0.90592766,0.97659695,0.9231412,0.93301225,0.93920094,0.9014948,0.90659946,0.90145206,0.92300624,0.9159638,0.8967308,0.93070835,0.94906735,0.94700295,0.92300385,0.92530465,0.93248487,0.9248828,0.91640186,0.9434522,0.59722877,0.92072994,0.8782524,0.92751646,0.90380156,0.93309855,0.9314279,0.9281494,0.9374035,0.93589306,0.94016796,0.8773251,0.8707456,0.94008803,0.9281782,0.9410009,0.9305802,0.9063789,0.8985298,0.8664234,0.92611605,0.8914107,0.92614204,0.9232649,0.8777827,0.929182,0.8829985,0.92231005,0.8925959,0.9110164,0.89552623,0.9140124,0.9208847,0.87604564,0.9267824,0.921993,0.72694093,0.91261125,0.9213859,0.9012874,0.9112463,0.9178344,0.9092724,0.9245435,0.90255594,0.9069703,0.9181574,0.91645193,0.90080756,0.90813833,0.90182525,0.7586695,0.9205138,0.9191898
0.8369475,0.85077035,0.82764286,0.61222595,0.8231901,0.87843,0.8324404,0.8656992,0.8313243,0.8263144,0.76474947,0.8292214,0.82032764,0.84200066,0.7830774,0.79784405,0.8227869,0.8383454,0.76696765,0.79643506,0.84448224,0.82757604,0.7547843,0.9520777,0.9278839,0.8178449,0.92423487,0.9178595,0.8995396,0.90882313,0.9318123,0.9267093,0.94204956,0.9415289,0.92082435,0.92971927,0.9296486,0.9344175,0.93735933,0.81190807,0.96549416,0.8041871,0.9305627,0.96927893,0.9248778,0.9394459,1.0,0.9606117,0.9282655,0.91700476,0.9255443,0.93224955,0.93027604,0.9405215,0.9514697,0.9615705,0.91519094,0.9405837,0.92457217,0.9615979,0.56842875,0.97043747,0.91695905,0.9297962,0.9184023,0.93014956,0.9479275,0.90033174,0.9126114,0.9035047,0.929038,0.9268482,0.91186446,0.94316906,0.9396155,0.94634014,0.92493594,0.9408538,0.94717586,0.92529285,0.9283819,0.93390876,0.5833841,0.91506135,0.8845992,0.9229729,0.9018631,0.9406684,0.9423681,0.9312502,0.938351,0.9407768,0.939321,0.8806196,0.87533057,0.9412216,0.93109685,0.9413472,0.9296113,0.90901023,0.89726967,0.8648288,0.9285946,0.88345647,0.9339494,0.9292829,0.86737424,0.92838895,0.87672114,0.9263237,0.8993393,0.8929434,0.8937971,0.89877284,0.9076049,0.86611557,0.93005055,0.92189753,0.73537844,0.9185857,0.92663443,0.90663534,0.9139265,0.9267298,0.9126244,0.93161803,0.9078281,0.9137209,0.9187711,0.91550726,0.9062623,0.9104834,0.90295285,0.7618448,0.9199492,0.9191779
0.86698365,0.87777334,0.85440433,0.6326368,0.8574398,0.90483767,0.86966145,0.89059347,0.8692364,0.8583773,0.8009851,0.85765815,0.8495689,0.8761748,0.8237429,0.83265585,0.8532257,0.866244,0.7988526,0.8323976,0.87180185,0.85690004,0.78804994,0.9542972,0.93592095,0.8334081,0.93583745,0.92416686,0.90763146,0.9152709,0.93316066,0.94382566,0.9531233,0.95196813,0.94026196,0.94429666,0.93856025,0.93351203,0.9392316,0.8353714,0.9805976,0.8059749,0.9373903,0.9675019,0.9376774,0.9395,0.9606117,1.0,0.9428754,0.9202238,0.9407554,0.9429208,0.94222397,0.95301783,0.9547127,0.9983103,0.93532103,0.94947857,0.93511146,0.95665574,0.59409934,0.9669472,0.9231726,0.9381861,0.9302793,0.93522316,0.95738137,0.90811586,0.91568786,0.9121535,0.9327738,0.933218,0.92698085,0.9540909,0.9484164,0.94852453,0.93607634,0.9505631,0.95090795,0.9393737,0.93708116,0.9479472,0.57578707,0.92458737,0.89654136,0.93781555,0.91268164,0.95296353,0.9536691,0.9360325,0.9440936,0.94616073,0.94331354,0.8958731,0.8866451,0.94327444,0.9351951,0.9440763,0.92898434,0.91053396,0.9129189,0.8785051,0.93056476,0.9028967,0.94109833,0.9323126,0.89868885,0.94307923,0.8933504,0.92986804,0.9142681,0.9061873,0.9017602,0.9045224,0.91390884,0.8964822,0.93417424,0.94151634,0.7650964,0.93781286,0.93743813,0.9260735,0.93456674,0.94578487,0.93276626,0.94833004,0.9288369,0.9332697,0.9343217,0.9359507,0.9283255,0.9277721,0.9282268,0.79068315,0.93284154,0.9350849
0.8521499,0.8515023,0.8357215,0.61556387,0.8434608,0.87391275,0.8637118,0.8680515,0.862342,0.8488524,0.78525144,0.8385275,0.8190395,0.84767264,0.7968713,0.8149866,0.83373123,0.83994764,0.78924257,0.8131264,0.84722596,0.8411873,0.7781252,0.9242058,0.89720714,0.7914676,0.9052889,0.90432566,0.8750401,0.9040431,0.9211199,0.9210128,0.9243959,0.9266768,0.9152266,0.91462415,0.9066994,0.9410548,0.90845114,0.79148173,0.9347371,0.791827,0.92968076,0.9319453,0.9171756,0.9394772,0.9282655,0.9428754,1.0,0.89960134,0.9007274,0.9145386,0.9089537,0.9365388,0.9318718,0.9424092,0.90195614,0.9910717,0.9005322,0.9283844,0.5812582,0.9277178,0.89811444,0.9324272,0.89521325,0.9058198,0.92138624,0.89089155,0.89264995,0.8825906,0.90416354,0.90442234,0.89391464,0.919305,0.99125654,0.928841,0.9042039,0.92712355,0.9208551,0.9048943,0.8994513,0.9091002,0.58858514,0.9100363,0.8781096,0.9121195,0.8881981,0.93625283,0.93800473,0.9230484,0.92227554,0.92959625,0.9273911,0.8693226,0.86701155,0.9295157,0.9249768,0.9295407,0.9120256,0.8874634,0.87992877,0.85458106,0.90708554,0.8847883,0.9145769,0.9106837,0.8667306,0.9170366,0.8762263,0.91369206,0.8868233,0.88681835,0.8735516,0.8898875,0.8941242,0.86380905,0.92298025,0.9028967,0.7242423,0.9110979,0.909516,0.89039636,0.90909815,0.9190356,0.8985019,0.9162564,0.90148455,0.90679324,0.91115665,0.89564276,0.8908538,0.8906418,0.88764554,0.75084126,0.9014094,0.9005872
0.812141,0.8363641,0.8195846,0.61911666,0.8172354,0.86830795,0.8117874,0.8422978,0.8098208,0.80807364,0.77903706,0.8313759,0.8244779,0.82877123,0.787374,0.8003926,0.82473356,0.83564556,0.7841026,0.8010488,0.8453718,0.82908475,0.77062535,0.903503,0.87421846,0.8118031,0.90448624,0.89666194,0.8940719,0.89772046,0.9096013,0.89628196,0.90392286,0.9050269,0.8952607,0.9060355,0.8955647,0.9102452,0.91943616,0.8216826,0.91972154,0.8044748,0.89878756,0.9031648,0.8967114,0.9090734,0.91700476,0.9202238,0.89960134,1.0,0.9142529,0.91750765,0.9076961,0.9192865,0.9103995,0.9177687,0.8966568,0.90614605,0.9122184,0.91928846,0.5647902,0.9086768,0.9941788,0.901804,0.88527036,0.9122564,0.91808766,0.8907482,0.9885613,0.8799511,0.9210626,0.91460663,0.8906588,0.89844686,0.90569806,0.9176322,0.8924363,0.90405303,0.9219402,0.8984097,0.9138287,0.8923528,0.55542946,0.91460484,0.90331256,0.917239,0.8969677,0.9067879,0.90715367,0.91028136,0.91342473,0.91278464,0.9139656,0.90046203,0.89920586,0.9142517,0.91078985,0.9142626,0.90165436,0.9213091,0.88854283,0.88627356,0.90058386,0.8935335,0.9205981,0.9281733,0.90799874,0.91878015,0.89235616,0.9195672,0.91316116,0.904868,0.88923055,0.9071193,0.906825,0.9085402,0.9103111,0.9066481,0.7745848,0.89623624,0.90269697,0.9102543,0.89379764,0.9030805,0.91903085,0.90704226,0.8921617,0.8944477,0.8954844,0.88865167,0.9095485,0.9169687,0.8911521,0.8005897,0.8970247,0.90225977
0.9009704,0.9145018,0.8955333,0.6328661,0.8943262,0.9430934,0.88846403,0.9170763,0.88620347,0.88747483,0.85050017,0.90490055,0.8933874,0.9120034,0.8691946,0.88414663,0.8916534,0.9195205,0.85532624,0.8829898,0.91991687,0.89896196,0.84268165,0.9488794,0.93277043,0.81421095,0.97757226,0.89221686,0.92697066,0.8895355,0.91033053,0.9390821,0.9400012,0.9377214,0.93999785,0.9665053,0.9674528,0.9330152,0.9500794,0.8233552,0.9526109,0.82280266,0.9124574,0.92792743,0.94363403,0.9261437,0.9255443,0.9407554,0.9007274,0.9142529,1.0,0.9595744,0.94938874,0.93199265,0.9466088,0.9402322,0.9484894,0.9141563,0.9854212,0.95353854,0.579788,0.9260355,0.91363317,0.91184205,0.9547691,0.9653128,0.94971913,0.8751376,0.904518,0.9260329,0.9499815,0.9527614,0.9208444,0.9547143,0.91228557,0.94750535,0.95962435,0.93857384,0.95108545,0.95355904,0.9374546,0.9401238,0.57869357,0.916472,0.9199957,0.94414866,0.9385585,0.94005066,0.9377252,0.9320515,0.9414307,0.93426853,0.9358587,0.9190061,0.90818083,0.9312362,0.9320356,0.9321944,0.94030976,0.9202984,0.9282672,0.9048941,0.9475007,0.9375668,0.9378553,0.9367172,0.9285382,0.94935584,0.92134583,0.9286451,0.930045,0.92576617,0.9297299,0.9341897,0.9435221,0.92450017,0.9317859,0.9497095,0.76949346,0.9273033,0.93988174,0.9431208,0.92452526,0.93960625,0.94955206,0.94900537,0.9198166,0.9206706,0.9401888,0.94940764,0.93434924,0.95302707,0.9453044,0.79925406,0.94768345,0.95050895
